Family Name,Algo ID,Ratios of input parameter sizes,Time Complexity (Average),Exact Problem Statement?,Algorithm Name,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,"Transition Class",Year,Time Complexity (Worst Only),Randomized?,Approximate?,Exact?,Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Paper/Reference Link,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,n = 1000 value,n = 1000 scale,n = 10^6 value,n = 10^6 scale,n = 10^9 value,n = 10^9 scale,"Starting Complexity",Remarks,Papers for ratio evaluations,Family for Algorithm,Domains
5. Maximum Flow,72,"V:E:U
0.6:1:1",O(V^0.66E Log(V^2/E) LogU),1,Goldberg & Rao,,,,0,0,1997,O(V^0.66E Log(V^2/E) LogU),0,0,1,0,0,,0,0,https://dl.acm.org/citation.cfm?id=290181,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,851225,9254.751005,,,,,2,,,,Combinatorics
5. Maximum Flow,73,"V:E:U
0.6:1:1",O(VE),1,James B Orlin's + KRT (King; Rao; Tarjan)'s algorithm,,,,1,0,2013,O(VE),0,0,1,0,0,,0,0,https://dl.acm.org/citation.cfm?id=2488705,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,88757,88757.7929,88757396440,88757396408,8.87574E+16,8.87574E+16,2,,,,Combinatorics
6. Matrix Multiplication,74,,O(n^3),1,Naive algorithm,,,,1,0,1940,O(n^3),0,0,1,0,0,,0,0,-,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,1000000000,1,1E+18,1,1E+27,1,3,,,,Combinatorics
6. Matrix Multiplication,75,,O(n^2.807),1,Strassen's algorithm (1969),,,,1,0,1969,O(n^2.807),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007%2FBF02165411,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,263633138.6,3.79314985,6.95024E+16,14.38798578,1.83231E+25,54.57578611,3,,,,Combinatorics
6. Matrix Multiplication,76,,O(n^2.8),1,Pan's algorithm,,,,1,0,1978,O(n^2.8),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4567976,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,251188643.2,3.981071706,6.30957E+16,15.84893192,1.58489E+25,63.09573445,3,,,,Combinatorics
6. Matrix Multiplication,77,,O(n^2.78),1,Bini's algorithm,,,,1,0,1979,O(n^2.78),0,1,0,0,0,,0,0,https://link.springer.com/article/10.1007/BF01395989,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,218776162.4,4.570881896,4.7863E+16,20.89296131,1.04713E+25,95.4992586,3,,,,Combinatorics
6. Matrix Multiplication,78,,O(n^2.52),1,Schonhage's algorithm,,,,1,0,1980,O(n^2.52),0,1,0,0,0,,0,0,https://epubs.siam.org/doi/abs/10.1137/0210032,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,36307805.48,27.54228703,1.31826E+15,758.577575,4.7863E+22,20892.96131,3,,,,Combinatorics
6. Matrix Multiplication,79,,O(n^2.518),1,Romani's algorithm,,,,1,0,1980,O(n^2.518),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0304397583900543,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,35809643.71,27.92543841,1.28233E+15,779.8301105,4.59198E+22,21777.09772,3,,,,Combinatorics
6. Matrix Multiplication,80,,O(n^2.495),1,Coppersmith–Winograd algorithm,,,,1,0,1981,O(n^2.495),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4568320,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,30549211.13,32.73406949,933254300796992,1071.519305,933254300796992,1071519305238,3,,,,Combinatorics
6. Matrix Multiplication,81,,O(n^2.48),1,Strassen's algorithm (1986),,,,1,0,1986,O(n^2.48),0,0,1,0,0,,0,0,,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,27542287.03,36.30780548,758577575029184,1318.256739,2.0893E+22,47863.00923,3,,,,Combinatorics
6. Matrix Multiplication,82,,O(n^2.372),1,Coppersmith–Winograd algorithm (1990),,,,1,0,1990,O(n^2.372),0,0,1,0,0,,0,0,http://www.cs.umd.edu/~gasarch/TOPICS/ramsey/matrixmult.pdf,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,13061708.88,76.55966069,170608238900312,5861.381645,2.22844E+21,448745.3899,3,,,,Combinatorics
6. Matrix Multiplication,83,,O(n^2.373),1,Williams 2014,,,,0,0,2014,O(n^2.373),0,0,1,0,0,,0,0,http://theory.stanford.edu/~virgi/matrixmult-f.pdf,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,13152248,76.03262956,,,,,3,,,,Combinatorics
6. Matrix Multiplication,84,,O(n^2.371),1,François Le Gall 2014,,,,1,0,2014,O(n^2.371),0,0,1,0,1,,0,0,https://arxiv.org/abs/1401.7714,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,12971792.71,77.09034691,168267406107047,5942.921586,2.18273E+21,458141.8867,3,,,,Combinatorics
7. 3 - Graph Coloring,85,,O(3^n),1,Brute-force search,1,1,,1,0,1852,O(3^n),0,0,1,0,0,,0,0,-,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
7. 3 - Graph Coloring,86,,O(m*n*3^(n/3)),1,Lawler; 1976,,,,1,0,1976,O(m*n*3^(n/3)),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/002001907690065X?via%3Dihub,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
7. 3 - Graph Coloring,87,,O(1.415^n),1,Schiermeyer; 1994,,,,0,0,1994,O(1.415^n),0,0,1,0,0,,0,0,https://link.springer.com/chapter/10.1007/3-540-57899-4_51,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,88,,O(1.3446^n),1,Beigel & Eppstein; 1995,,,,0,0,1995,O(1.3446^n),0,0,1,0,0,,0,0,https://www.academia.edu/24381316/3-Coloring_in_time_O_1.3446_n_a_no-MIS_algorithm,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,89,,O(1.3289^n),1,Beigel & Eppstein; 2005,,,,0,0,2000,O(1.3289^n),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/S0196677404001117?via%3Dihub,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,90,,O(1.2108^n),1,Robson,,,,1,0,1986,O(1.2108^n),0,0,1,0,0,,0,0,https://www.cs.umd.edu/~gasarch/TOPICS/sat/robson.pdf,https://arxiv.org/pdf/cs/0006046.pdf,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
7. 3 - Graph Coloring,91,,O(1.333^n),1,Sch¨oning,,,,0,0,1999,O(1.333^n),1,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/814612,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,92,,O(1.239^n),1,Hirsch,,,,0,0,1998,O(1.239^n),0,0,1,0,0,,0,0,https://dl.acm.org/doi/10.5555/314613.314838,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,93,,O(1.4422^n),1,Johnson 1988,,,,0,0,1988,O(1.4422^n),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/abs/pii/0020019088900658,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,94,,O(1.24^n),1,Alon and Kahale,2,1,http://www.cs.tau.ac.il/~nogaa/PDFS/spectcolpr1.pdf,0,0,1997,O(1.24^n),0,0,1,0,0,,0,0,http://www.cs.tau.ac.il/~nogaa/PDFS/spectcolpr1.pdf,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,95,,O(n^0.214),1,"Karger, Blum",,,,0,0,1997,O(n^0.214),0,1,0,0,0,,0,0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.36.4204,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,4.38,Inf,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,96,,O(nlogn),1,Petford and Welsh,,,,1,1->5,1989,O(nlogn),1,1,0,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0012365X89902148,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,9965,Inf,,,,,1,,,,Combinatorics
7. 3 - Graph Coloring,97,,O(n^2),1,Vlasie,,,,0,0,1995,O(n^2),0,1,0,0,1,,0,0,https://ieeexplore.ieee.org/document/479412/,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,1000000,Inf,,,,,1,,,,Combinatorics
8. 4 - Graph Coloring,98,,O(4^n),1,Brute force,1,1,,1,0,1852,O(4^n),0,0,1,0,0,,0,0,,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
8. 4 - Graph Coloring,99,,O((m + n)*2^n),1,Lawler; 1976,,,,1,0,1976,O((m + n)*2^n),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/002001907690065X?via%3Dihub,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
8. 4 - Graph Coloring,100,,,1,Byskob 2004,,,,0,0,2004,,0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/abs/pii/S0167637704000409?via%3Dihub,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,,,,,1,,,,Combinatorics
8. 4 - Graph Coloring,101,,O(1.7272^n),1,Fomin; Gaspers & Saurabh (2007),1,0,https://www.researchgate.net/publication/221426668_Improved_Exact_Algorithms_for_Counting_3-_and_4-Colorings,1,0,2007,O(1.7272^n),1,1,0,0,0,,0,0,https://link.springer.com/chapter/10.1007/978-3-540-73545-8_9,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
9. Linear system of equations,102,"n:m:k
1:1:1",O (n^3),1,Gaussian-Jordan Elimination,1,1,,1,0,-150,O (n^3),0,0,1,0,0,,0,0,-,https://en.wikipedia.org/wiki/Levinson_recursion,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,36926037,1,3.7037E+16,1,3.7037E+25,1,3,,,,Numerical Analysis
9. Linear system of equations,103,"n:m:k
1:1:1",O (n^3),1,Cholesky,,,,0,0,1940,O (n^3),0,0,1,0,0,,0,0,-,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,36926037,1,,,,,3,,,,Numerical Analysis
9. Linear system of equations,104,"n:m:k
1:1:1",O (m k^0.5),1,Conjugate Gradient,1,1,https://en.wikipedia.org/wiki/Conjugate_gradient_method,1,3->4,1952,O (m k^0.5),0,0,1,0,0,,0,0,https://nvlpubs.nist.gov/nistpubs/jres/049/jresv49n6p409_A1b.pdf,http://www.cs.cmu.edu/~quake-papers/painless-conjugate-gradient.pdf,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,6076,6077.359612,192450089.7,192450089.7,6085806194502,6085806194502,3,,,,Numerical Analysis
9. Linear system of equations,105,"n:m:k
1:1:1",O (n^3),1,Aasen's method,,,,0,0,1971,O (n^3),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/BF01931804,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,36926037,1,,,,,3,,,,Numerical Analysis
9. Linear system of equations,106,"n:m:k
1:1:1",O (n^2),1,Levinson–Durbin recursion,,,,0,0,1947,O (n^2),0,0,1,0,0,,0,0,https://onlinelibrary.wiley.com/doi/abs/10.1002/sapm1946251261,https://en.wikipedia.org/wiki/Levinson_recursion,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,1000000,36.926037,,,,,3,,,,Numerical Analysis
9. Linear system of equations,107,"n:m:k
1:1:1",O (n^2),1,Bareiss Algorithm,,,,0,0,1969,O (n^2),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/BF02163269,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,110889,333,,,,,3,,,,Numerical Analysis
9. Linear system of equations,108,"n:m:k
1:1:1",O (n^2),1,Bjorck-Pereyra,,,,0,0,1970,O (n^2),0,0,1,0,0,,0,0,https://www.jstor.org/stable/2004623?seq=1,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,110889,333,,,,,3,,,,Numerical Analysis
9. Linear system of equations,109,"n:m:k
1:1:1",O (logn),1,Harrow (Quantum),,,,0,0,2009,O (logn),0,0,1,0,0,,1,0,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.103.150502,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,8.37,4411712.903,,,,,3,,,,Numerical Analysis
10. Linear Programming,110,,O((n/4)^(2^d)),1,Fourier–Motzkin elimination,4,1,http://www.cs.cmu.edu/~odonnell/toolkit13/lecture13-anonymous.pdf,1,0,1940,O((n/4)^(2^d)),0,0,1,0,0,,0,0,-,https://gallica.bnf.fr/ark:/12148/bpt6k32227/f53,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,Inf,1,Inf,1,Inf,1,1,,,,Numerical Analysis
10. Linear Programming,111,,O(n^4.5),1,Khachiyan Ellipsoid algorithm ,,,,1,1->2,1979,O(n^4.5),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/abs/pii/0041555380900610,,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,225400229426,Inf,7.12778E+24,Inf,2.254E+38,Inf,1,,,,Numerical Analysis
10. Linear Programming,112,"L = 10
nnz(A) = n",O(n^3.5 L^2 logL loglogL),1,Karmarkar's algorithm,,,,1,0,1984,O(n^3.5 L^2 logL loglogL),0,0,1,0,0,,0,0,https://web.archive.org/web/20131228145520/http://retis.sssup.it/~bini/teaching/optim2010/karmarkar.pdf,,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,389062121651,Inf,1.23032E+22,Inf,3.89062E+32,Inf,1,,,,Numerical Analysis
10. Linear Programming,113,"L = 10
nnz(A) = n",O(2^n),1,Simplex Algorithm,,,,0,0,1947,O(2^n),0,0,1,0,0,,0,0,-,-,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,Inf,1,,,,,1,,,,Numerical Analysis
10. Linear Programming,114,"L = 10
nnz(A) = n",O(2^n),1,Terlaky's Criss-cross algorithm,,,,0,0,1985,O(2^n),0,0,1,0,0,,0,0,-,,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,Inf,1,,,,,1,,,,Numerical Analysis
10. Linear Programming,115,"L = 10
nnz(A) = n",O(n^3.5 L),1,Affine scaling,,,,0,0,1967,O(n^3.5 L),0,0,1,0,0,,0,0,-,https://pdfs.semanticscholar.org/c23c/43d781da35b8314489d83ee8f3b5490541ea.pdf,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,316227766017,Inf,,,,,1,,,,Numerical Analysis
10. Linear Programming,116,"L = 10
nnz(A) = n",O(n^2.371),1,Cohen; Lee and Song 2018,1,1,https://arxiv.org/abs/1810.07896,1,2->3,2018,O(n^2.371),0,0,1,0,0,,0,0,https://arxiv.org/abs/1810.07896,,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,12971792,Inf,168267406107047,Inf,2.18273E+21,Inf,1,,,,Numerical Analysis
10. Linear Programming,117,"L = 10
nnz(A) = n",O((nnz(A) + n^2) n^0.5),1,Lee and Sidford 2015,,,,0,0,2015,O((nnz(A) + n^2) n^0.5),0,0,1,0,0,,0,0,https://arxiv.org/abs/1503.01752,,"Linear programming (LP; also called linear optimization) is a method to achieve the best
 outcome (such as maximum profit or lowest cost) in a mathematical model
 whose requirements are represented by linear relationships.
 Linear programming is a special case of mathematical
 programming (also known as mathematical optimization).",,,31654399,Inf,,,,,1,,,,Numerical Analysis
